customer_id,customer_name,email,region,signup_date
C08721,John Miller,user8721@example.com,Australia,2021-06-27
C08722,Emily Davis,user8722@example.com,Australia,2023-03-25
C08723,Alex Moore,user8723@example.com,Australia,2021-06-26
C08724,Jane Miller,user8724@example.com,Europe,2021-08-23
C08725,Katie Miller,user8725@example.com,Australia,2023-03-08
C08726,Emily Smith,user8726@example.com,South America,2021-11-11
C08727,Sophia Moore,user8727@example.com,South America,2022-09-06
C08728,Emily Taylor,user8728@example.com,South America,2023-08-06
C08729,Emily Johnson,user8729@example.com,Europe,2021-08-14
C08730,John Smith,user8730@example.com,Australia,2020-12-07
C08731,Jane Taylor,user8731@example.com,Australia,2020-06-14
C08732,Katie Brown,user8732@example.com,South America,2023-07-17
C08733,Alex Johnson,user8733@example.com,Europe,2023-02-09
C08734,Jane Wilson,user8734@example.com,Asia,2022-12-24
C08735,Sophia Johnson,user8735@example.com,South America,2021-09-04
C08736,Chris Wilson,user8736@example.com,North America,2021-01-02
C08737,Alex Davis,user8737@example.com,South America,2023-07-04
C08738,Katie Miller,user8738@example.com,Europe,2021-09-06
C08739,Alex Moore,user8739@example.com,North America,2022-02-14
C08740,Sophia Miller,user8740@example.com,Europe,2021-05-01
C08741,Chris Taylor,user8741@example.com,Asia,2022-11-01
C08742,John Johnson,user8742@example.com,Europe,2020-08-12
C08743,Sophia Davis,user8743@example.com,Australia,2022-01-21
C08744,Alex Smith,user8744@example.com,Europe,2020-06-01
C08745,Mike Wilson,user8745@example.com,North America,2020-11-26
C08746,Alex Davis,user8746@example.com,North America,2023-07-02
C08747,Sophia Taylor,user8747@example.com,North America,2020-08-15
C08748,Sophia Brown,user8748@example.com,Australia,2020-09-08
C08749,Mike Moore,user8749@example.com,North America,2022-04-15
C08750,Katie Moore,user8750@example.com,Asia,2021-07-13
C08751,Emily Davis,user8751@example.com,Europe,2022-10-02
C08752,Sophia Smith,user8752@example.com,Asia,2023-08-07
C08753,Jane Miller,user8753@example.com,Europe,2023-06-04
C08754,John Smith,user8754@example.com,Australia,2020-12-21
C08755,Katie Brown,user8755@example.com,Asia,2021-05-30
C08756,Sophia Johnson,user8756@example.com,Australia,2023-09-14
C08757,John Wilson,user8757@example.com,Europe,2022-03-04
C08758,Katie Smith,user8758@example.com,North America,2021-08-13
C08759,John Smith,user8759@example.com,South America,2020-12-30
C08760,Alex Taylor,user8760@example.com,Asia,2023-04-16
C08761,Alex Brown,user8761@example.com,North America,2023-05-06
C08762,Jane Miller,user8762@example.com,South America,2022-10-23
C08763,Alex Wilson,user8763@example.com,Australia,2022-06-24
C08764,Sophia Davis,user8764@example.com,Australia,2020-12-21
C08765,Jane Moore,user8765@example.com,South America,2021-06-02
C08766,John Miller,user8766@example.com,Asia,2022-06-22
C08767,Emily Johnson,user8767@example.com,Asia,2021-02-22
C08768,Emily Moore,user8768@example.com,South America,2021-10-23
C08769,Jane Taylor,user8769@example.com,South America,2021-03-15
C08770,Alex Smith,user8770@example.com,Europe,2023-08-27
C08771,Emily Johnson,user8771@example.com,Australia,2023-06-27
C08772,Emily Moore,user8772@example.com,Australia,2023-06-20
C08773,Katie Wilson,user8773@example.com,South America,2022-12-17
C08774,Alex Moore,user8774@example.com,Europe,2022-10-12
C08775,Alex Smith,user8775@example.com,Asia,2022-02-06
C08776,Alex Taylor,user8776@example.com,North America,2023-08-14
C08777,Emily Wilson,user8777@example.com,Australia,2023-03-13
C08778,Alex Wilson,user8778@example.com,Australia,2020-08-30
C08779,Katie Davis,user8779@example.com,South America,2022-01-07
C08780,Emily Brown,user8780@example.com,Europe,2021-05-06
C08781,Alex Brown,user8781@example.com,Europe,2020-01-05
C08782,Sophia Davis,user8782@example.com,Asia,2020-05-05
C08783,Emily Brown,user8783@example.com,Europe,2022-08-09
C08784,John Miller,user8784@example.com,South America,2021-10-09
C08785,Katie Taylor,user8785@example.com,Asia,2020-09-01
C08786,Emily Wilson,user8786@example.com,South America,2021-06-18
C08787,Emily Brown,user8787@example.com,North America,2022-01-24
C08788,Emily Moore,user8788@example.com,North America,2023-08-26
C08789,Mike Johnson,user8789@example.com,Europe,2020-06-03
C08790,Katie Smith,user8790@example.com,Europe,2022-12-19
C08791,Sophia Moore,user8791@example.com,Europe,2021-03-27
C08792,Jane Smith,user8792@example.com,North America,2021-07-23
C08793,Sophia Smith,user8793@example.com,Europe,2022-09-10
C08794,Alex Moore,user8794@example.com,Europe,2023-03-10
C08795,Sophia Johnson,user8795@example.com,Asia,2020-12-29
C08796,Alex Davis,user8796@example.com,North America,2023-11-08
C08797,Mike Smith,user8797@example.com,Asia,2021-04-25
C08798,Jane Smith,user8798@example.com,South America,2020-04-09
C08799,Sophia Johnson,user8799@example.com,South America,2021-11-26
C08800,Alex Moore,user8800@example.com,South America,2022-08-11
C08801,Jane Wilson,user8801@example.com,North America,2023-02-16
C08802,Emily Brown,user8802@example.com,Europe,2020-12-17
C08803,Jane Taylor,user8803@example.com,Asia,2021-06-16
C08804,Mike Miller,user8804@example.com,North America,2021-10-26
C08805,Chris Moore,user8805@example.com,Asia,2021-02-06
C08806,Sophia Davis,user8806@example.com,Australia,2020-06-05
C08807,Katie Taylor,user8807@example.com,Australia,2020-02-22
C08808,Chris Brown,user8808@example.com,North America,2022-10-27
C08809,Alex Davis,user8809@example.com,Asia,2020-07-06
C08810,Emily Brown,user8810@example.com,North America,2020-10-14
C08811,Alex Brown,user8811@example.com,Australia,2021-05-29
C08812,John Johnson,user8812@example.com,Europe,2022-04-08
C08813,Chris Miller,user8813@example.com,Australia,2021-09-06
C08814,Alex Wilson,user8814@example.com,North America,2021-05-03
C08815,Alex Brown,user8815@example.com,Asia,2022-09-06
C08816,Alex Wilson,user8816@example.com,North America,2022-12-31
C08817,Mike Smith,user8817@example.com,South America,2023-08-03
C08818,Mike Brown,user8818@example.com,South America,2023-10-25
C08819,Katie Davis,user8819@example.com,South America,2022-02-25
C08820,Katie Smith,user8820@example.com,North America,2020-12-10
C08821,Mike Davis,user8821@example.com,Australia,2021-09-23
C08822,Sophia Davis,user8822@example.com,North America,2021-02-25
C08823,Jane Johnson,user8823@example.com,Europe,2020-04-07
C08824,John Miller,user8824@example.com,Europe,2023-07-25
C08825,Mike Taylor,user8825@example.com,Australia,2020-05-25
C08826,Chris Johnson,user8826@example.com,Europe,2021-07-04
C08827,Emily Smith,user8827@example.com,South America,2023-07-18
C08828,Sophia Wilson,user8828@example.com,Australia,2022-05-01
C08829,Emily Miller,user8829@example.com,Australia,2020-01-28
C08830,Jane Wilson,user8830@example.com,Asia,2022-05-21
C08831,Alex Smith,user8831@example.com,Asia,2022-05-11
C08832,Jane Davis,user8832@example.com,South America,2023-04-24
C08833,Mike Brown,user8833@example.com,Australia,2022-03-08
C08834,Mike Smith,user8834@example.com,North America,2020-08-21
C08835,Chris Moore,user8835@example.com,Australia,2020-02-24
C08836,Emily Taylor,user8836@example.com,Australia,2022-02-12
C08837,Katie Moore,user8837@example.com,South America,2023-05-03
C08838,Jane Wilson,user8838@example.com,Europe,2023-07-07
C08839,Chris Taylor,user8839@example.com,South America,2022-04-26
C08840,John Wilson,user8840@example.com,North America,2021-05-11
C08841,Katie Miller,user8841@example.com,Asia,2022-07-02
C08842,Jane Brown,user8842@example.com,Europe,2021-09-25
C08843,Jane Wilson,user8843@example.com,South America,2023-05-28
C08844,Jane Moore,user8844@example.com,South America,2020-07-28
C08845,Chris Johnson,user8845@example.com,Australia,2020-10-28
C08846,Jane Wilson,user8846@example.com,Asia,2020-05-10
C08847,Katie Moore,user8847@example.com,Australia,2022-11-28
C08848,Chris Smith,user8848@example.com,Asia,2022-10-02
C08849,Jane Moore,user8849@example.com,Asia,2023-05-09
C08850,Emily Wilson,user8850@example.com,Asia,2023-12-04
C08851,Sophia Taylor,user8851@example.com,Europe,2023-07-11
C08852,Katie Brown,user8852@example.com,North America,2020-03-16
C08853,John Taylor,user8853@example.com,Europe,2022-03-01
C08854,John Brown,user8854@example.com,Europe,2021-11-23
C08855,John Miller,user8855@example.com,Asia,2020-01-19
C08856,Alex Moore,user8856@example.com,Australia,2022-05-19
C08857,Alex Smith,user8857@example.com,Europe,2020-06-07
C08858,Jane Taylor,user8858@example.com,Asia,2021-06-29
C08859,Jane Brown,user8859@example.com,Australia,2022-06-15
C08860,Jane Brown,user8860@example.com,Australia,2020-06-20
C08861,Chris Johnson,user8861@example.com,South America,2021-12-17
C08862,Emily Davis,user8862@example.com,Europe,2023-04-05
C08863,Mike Moore,user8863@example.com,North America,2020-01-19
C08864,Sophia Taylor,user8864@example.com,Europe,2020-07-28
C08865,Mike Smith,user8865@example.com,South America,2020-08-08
C08866,Sophia Davis,user8866@example.com,Europe,2020-12-03
C08867,Jane Brown,user8867@example.com,South America,2021-10-14
C08868,Mike Taylor,user8868@example.com,North America,2020-01-05
C08869,Sophia Davis,user8869@example.com,Asia,2020-10-11
C08870,Jane Brown,user8870@example.com,Asia,2021-01-26
C08871,Alex Taylor,user8871@example.com,North America,2020-06-15
C08872,Mike Smith,user8872@example.com,Europe,2022-04-30
C08873,Sophia Wilson,user8873@example.com,North America,2020-03-31
C08874,Sophia Moore,user8874@example.com,North America,2020-01-04
C08875,Katie Davis,user8875@example.com,Australia,2021-06-04
C08876,Emily Miller,user8876@example.com,North America,2020-04-17
C08877,Emily Johnson,user8877@example.com,Europe,2021-01-18
C08878,Jane Moore,user8878@example.com,South America,2022-09-11
C08879,Katie Miller,user8879@example.com,South America,2020-12-04
C08880,Emily Smith,user8880@example.com,Australia,2023-02-16
C08881,Katie Brown,user8881@example.com,North America,2023-06-25
C08882,Emily Johnson,user8882@example.com,Asia,2023-01-13
C08883,Alex Smith,user8883@example.com,North America,2022-05-01
C08884,Alex Johnson,user8884@example.com,Australia,2022-11-13
C08885,Jane Wilson,user8885@example.com,Europe,2021-04-09
C08886,John Wilson,user8886@example.com,Australia,2023-08-01
C08887,Sophia Moore,user8887@example.com,South America,2020-09-30
C08888,Chris Miller,user8888@example.com,North America,2020-08-19
C08889,Sophia Miller,user8889@example.com,South America,2020-12-19
C08890,Sophia Smith,user8890@example.com,North America,2020-05-03
C08891,John Smith,user8891@example.com,North America,2023-02-08
C08892,Alex Moore,user8892@example.com,Asia,2022-03-11
C08893,Sophia Moore,user8893@example.com,South America,2020-06-12
C08894,Chris Miller,user8894@example.com,North America,2021-06-25
C08895,Mike Taylor,user8895@example.com,Australia,2023-12-08
C08896,Mike Miller,user8896@example.com,Australia,2023-06-17
C08897,Sophia Taylor,user8897@example.com,North America,2023-01-27
C08898,Chris Johnson,user8898@example.com,North America,2021-08-27
C08899,Mike Davis,user8899@example.com,Australia,2020-10-15
C08900,Mike Wilson,user8900@example.com,Australia,2022-01-31
C08901,Mike Smith,user8901@example.com,Europe,2020-03-16
C08902,Chris Wilson,user8902@example.com,Asia,2022-08-04
C08903,John Smith,user8903@example.com,South America,2023-06-20
C08904,Mike Davis,user8904@example.com,Australia,2022-03-20
C08905,Katie Wilson,user8905@example.com,Europe,2022-02-18
C08906,Emily Taylor,user8906@example.com,Asia,2023-06-19
C08907,Emily Smith,user8907@example.com,South America,2023-05-23
C08908,Mike Miller,user8908@example.com,South America,2023-07-27
C08909,Mike Brown,user8909@example.com,Australia,2022-07-16
C08910,Sophia Taylor,user8910@example.com,Australia,2022-10-31
C08911,Jane Johnson,user8911@example.com,Europe,2021-06-19
C08912,Katie Brown,user8912@example.com,Asia,2020-12-01
C08913,Mike Davis,user8913@example.com,North America,2020-03-07
C08914,Katie Davis,user8914@example.com,North America,2020-05-06
C08915,John Wilson,user8915@example.com,Europe,2023-08-18
C08916,Sophia Smith,user8916@example.com,Asia,2020-05-18
C08917,Alex Wilson,user8917@example.com,North America,2021-08-08
C08918,Katie Johnson,user8918@example.com,Asia,2020-06-22
C08919,Alex Brown,user8919@example.com,North America,2021-07-23
C08920,Sophia Moore,user8920@example.com,Europe,2021-07-06
C08921,Emily Moore,user8921@example.com,North America,2020-10-06
C08922,Chris Davis,user8922@example.com,Australia,2021-06-11
C08923,Jane Wilson,user8923@example.com,North America,2022-03-14
C08924,Chris Wilson,user8924@example.com,North America,2020-01-29
C08925,Mike Wilson,user8925@example.com,Australia,2023-08-07
C08926,Chris Moore,user8926@example.com,North America,2022-09-01
C08927,Mike Davis,user8927@example.com,Asia,2021-04-01
C08928,Chris Wilson,user8928@example.com,North America,2022-09-27
C08929,Chris Miller,user8929@example.com,Asia,2020-12-13
C08930,Emily Miller,user8930@example.com,North America,2021-05-20
C08931,Chris Johnson,user8931@example.com,Europe,2023-12-15
C08932,Chris Johnson,user8932@example.com,Europe,2022-12-28
C08933,Mike Davis,user8933@example.com,Asia,2022-05-16
C08934,Emily Miller,user8934@example.com,North America,2020-05-18
C08935,Chris Taylor,user8935@example.com,South America,2021-12-25
C08936,Chris Davis,user8936@example.com,Australia,2023-03-31
C08937,Chris Moore,user8937@example.com,North America,2022-01-24
C08938,Chris Smith,user8938@example.com,Asia,2020-12-13
C08939,Alex Brown,user8939@example.com,Asia,2022-11-28
C08940,Emily Smith,user8940@example.com,South America,2023-12-14
C08941,Katie Moore,user8941@example.com,North America,2021-10-21
C08942,Alex Taylor,user8942@example.com,Australia,2023-05-11
C08943,Emily Miller,user8943@example.com,Asia,2023-12-22
C08944,Jane Davis,user8944@example.com,South America,2023-05-13
C08945,Alex Johnson,user8945@example.com,North America,2021-07-13
C08946,John Taylor,user8946@example.com,Australia,2022-07-24
C08947,Alex Smith,user8947@example.com,Asia,2021-10-24
C08948,Alex Johnson,user8948@example.com,North America,2023-09-13
C08949,Sophia Smith,user8949@example.com,South America,2022-08-21
C08950,Sophia Wilson,user8950@example.com,South America,2023-11-29
C08951,Chris Wilson,user8951@example.com,North America,2022-06-13
C08952,Emily Miller,user8952@example.com,Asia,2021-03-12
C08953,Mike Wilson,user8953@example.com,Australia,2022-09-30
C08954,Katie Taylor,user8954@example.com,South America,2023-12-09
C08955,Alex Brown,user8955@example.com,Australia,2023-05-31
C08956,John Davis,user8956@example.com,Europe,2022-10-28
C08957,John Smith,user8957@example.com,North America,2020-12-15
C08958,Chris Miller,user8958@example.com,North America,2023-04-29
C08959,Mike Miller,user8959@example.com,Europe,2021-04-15
C08960,Mike Johnson,user8960@example.com,North America,2020-02-28
C08961,Alex Davis,user8961@example.com,Asia,2021-11-27
C08962,John Smith,user8962@example.com,Asia,2021-10-05
C08963,Alex Wilson,user8963@example.com,South America,2022-10-18
C08964,Jane Brown,user8964@example.com,Asia,2022-09-05
C08965,Jane Davis,user8965@example.com,Asia,2023-03-23
C08966,Sophia Wilson,user8966@example.com,South America,2022-08-18
C08967,Mike Wilson,user8967@example.com,Europe,2023-09-13
C08968,Mike Davis,user8968@example.com,Europe,2023-05-15
C08969,Katie Wilson,user8969@example.com,South America,2023-08-06
C08970,Sophia Smith,user8970@example.com,Asia,2022-12-30
C08971,Mike Johnson,user8971@example.com,South America,2021-03-03
C08972,Emily Johnson,user8972@example.com,Australia,2022-03-09
C08973,Chris Wilson,user8973@example.com,Asia,2022-06-27
C08974,Chris Davis,user8974@example.com,North America,2022-06-08
C08975,Chris Wilson,user8975@example.com,South America,2020-02-02
C08976,Mike Moore,user8976@example.com,Asia,2022-08-18
C08977,Emily Johnson,user8977@example.com,North America,2021-09-30
C08978,Jane Davis,user8978@example.com,Europe,2023-07-05
C08979,Katie Smith,user8979@example.com,Europe,2020-07-23
C08980,Emily Miller,user8980@example.com,South America,2020-03-23
C08981,Alex Davis,user8981@example.com,Asia,2022-01-25
C08982,Mike Brown,user8982@example.com,Asia,2023-04-16
C08983,Alex Smith,user8983@example.com,Australia,2021-03-23
C08984,Emily Davis,user8984@example.com,Australia,2023-05-24
C08985,Chris Taylor,user8985@example.com,Australia,2021-07-12
C08986,Chris Brown,user8986@example.com,Australia,2023-10-09
C08987,Chris Moore,user8987@example.com,South America,2023-01-01
C08988,Emily Johnson,user8988@example.com,North America,2020-07-30
C08989,John Miller,user8989@example.com,Australia,2021-10-10
C08990,Emily Taylor,user8990@example.com,Europe,2020-01-10
C08991,Mike Moore,user8991@example.com,Europe,2021-07-28
C08992,John Smith,user8992@example.com,Australia,2021-04-15
C08993,Katie Brown,user8993@example.com,North America,2023-03-12
C08994,Chris Moore,user8994@example.com,Europe,2020-04-24
C08995,John Brown,user8995@example.com,South America,2021-04-29
C08996,Jane Taylor,user8996@example.com,Australia,2021-11-29
C08997,Sophia Miller,user8997@example.com,Asia,2022-06-07
C08998,Jane Taylor,user8998@example.com,North America,2020-02-22
C08999,Chris Davis,user8999@example.com,Europe,2020-09-30
C09000,John Miller,user9000@example.com,South America,2022-12-22
C09001,Emily Wilson,user9001@example.com,Asia,2021-12-29
C09002,John Brown,user9002@example.com,North America,2023-02-03
C09003,Emily Wilson,user9003@example.com,North America,2023-07-19
C09004,John Brown,user9004@example.com,South America,2022-04-19
C09005,Alex Miller,user9005@example.com,North America,2023-06-21
C09006,Mike Moore,user9006@example.com,Europe,2023-07-19
C09007,Katie Brown,user9007@example.com,Europe,2022-02-23
C09008,Sophia Wilson,user9008@example.com,South America,2022-05-21
C09009,Alex Davis,user9009@example.com,South America,2020-01-31
C09010,Emily Brown,user9010@example.com,Asia,2023-06-18
C09011,Alex Davis,user9011@example.com,Europe,2022-05-08
C09012,John Brown,user9012@example.com,North America,2021-03-09
C09013,John Brown,user9013@example.com,Australia,2022-01-01
C09014,Katie Moore,user9014@example.com,North America,2021-09-21
C09015,Jane Davis,user9015@example.com,Asia,2023-10-17
C09016,Emily Smith,user9016@example.com,South America,2022-08-16
C09017,Emily Smith,user9017@example.com,South America,2022-03-15
C09018,Emily Davis,user9018@example.com,Europe,2020-02-05
C09019,Chris Moore,user9019@example.com,North America,2022-09-22
C09020,Sophia Taylor,user9020@example.com,North America,2021-10-30
C09021,Jane Johnson,user9021@example.com,North America,2020-06-16
C09022,Mike Taylor,user9022@example.com,North America,2020-12-17
C09023,Katie Smith,user9023@example.com,Australia,2020-06-27
C09024,Sophia Moore,user9024@example.com,Australia,2020-04-26
C09025,Alex Taylor,user9025@example.com,South America,2020-06-30
C09026,Katie Wilson,user9026@example.com,Asia,2022-10-21
C09027,Emily Smith,user9027@example.com,Asia,2021-08-18
C09028,Alex Miller,user9028@example.com,South America,2020-09-22
C09029,Katie Davis,user9029@example.com,North America,2022-03-08
C09030,John Johnson,user9030@example.com,Europe,2020-12-04
C09031,Alex Davis,user9031@example.com,Asia,2023-09-20
C09032,Chris Taylor,user9032@example.com,Europe,2020-10-07
C09033,Alex Davis,user9033@example.com,South America,2022-02-16
C09034,John Davis,user9034@example.com,North America,2021-09-28
C09035,Chris Brown,user9035@example.com,South America,2023-09-04
C09036,John Brown,user9036@example.com,Asia,2021-08-08
C09037,Chris Taylor,user9037@example.com,North America,2020-07-31
C09038,Jane Smith,user9038@example.com,North America,2022-12-14
C09039,Jane Taylor,user9039@example.com,Asia,2020-02-17
C09040,Alex Brown,user9040@example.com,South America,2020-09-24
C09041,Alex Miller,user9041@example.com,Asia,2021-07-22
C09042,John Wilson,user9042@example.com,Australia,2021-12-08
C09043,John Taylor,user9043@example.com,South America,2023-04-07
C09044,Mike Miller,user9044@example.com,South America,2021-08-23
C09045,Sophia Johnson,user9045@example.com,Australia,2020-05-04
C09046,Sophia Taylor,user9046@example.com,Asia,2022-10-24
C09047,Katie Miller,user9047@example.com,Australia,2021-12-15
C09048,Mike Johnson,user9048@example.com,South America,2023-05-27
C09049,Alex Miller,user9049@example.com,Australia,2023-07-20
C09050,John Moore,user9050@example.com,Australia,2021-04-24
C09051,Katie Davis,user9051@example.com,Australia,2021-10-20
C09052,Sophia Brown,user9052@example.com,Asia,2022-04-10
C09053,Sophia Brown,user9053@example.com,Australia,2022-02-03
C09054,Katie Johnson,user9054@example.com,Asia,2021-05-07
C09055,Alex Brown,user9055@example.com,Australia,2021-11-19
C09056,Katie Smith,user9056@example.com,North America,2020-11-18
C09057,Katie Moore,user9057@example.com,South America,2021-07-20
C09058,Mike Miller,user9058@example.com,North America,2023-08-05
C09059,Chris Brown,user9059@example.com,Europe,2021-05-15
C09060,Emily Taylor,user9060@example.com,South America,2022-08-21
C09061,Emily Davis,user9061@example.com,North America,2022-07-17
C09062,Sophia Johnson,user9062@example.com,North America,2023-04-24
C09063,Alex Johnson,user9063@example.com,North America,2021-11-08
C09064,Alex Johnson,user9064@example.com,South America,2020-03-18
C09065,Jane Smith,user9065@example.com,South America,2022-07-04
C09066,Jane Taylor,user9066@example.com,North America,2022-05-04
C09067,John Davis,user9067@example.com,North America,2023-10-28
C09068,Katie Moore,user9068@example.com,South America,2022-01-12
C09069,John Johnson,user9069@example.com,South America,2021-10-22
C09070,Sophia Smith,user9070@example.com,Europe,2022-07-28
C09071,Sophia Miller,user9071@example.com,South America,2021-04-02
C09072,John Davis,user9072@example.com,Asia,2022-09-22
C09073,Alex Wilson,user9073@example.com,Australia,2021-05-31
C09074,Jane Miller,user9074@example.com,Asia,2023-02-21
C09075,Katie Brown,user9075@example.com,Australia,2021-12-23
C09076,Katie Johnson,user9076@example.com,Europe,2020-11-12
C09077,Sophia Johnson,user9077@example.com,Europe,2021-11-07
C09078,Alex Brown,user9078@example.com,North America,2020-06-04
C09079,Alex Taylor,user9079@example.com,South America,2020-12-15
C09080,Mike Miller,user9080@example.com,Australia,2020-12-15
C09081,Emily Davis,user9081@example.com,North America,2021-11-08
C09082,Sophia Brown,user9082@example.com,North America,2023-02-02
C09083,Alex Smith,user9083@example.com,North America,2021-08-17
C09084,Katie Miller,user9084@example.com,South America,2022-05-08
C09085,Alex Brown,user9085@example.com,North America,2022-07-26
C09086,Jane Moore,user9086@example.com,Australia,2023-04-28
C09087,Alex Moore,user9087@example.com,South America,2023-08-04
C09088,Katie Miller,user9088@example.com,North America,2020-04-15
C09089,Mike Davis,user9089@example.com,North America,2020-06-17
C09090,Emily Smith,user9090@example.com,Asia,2023-09-13
C09091,Emily Davis,user9091@example.com,Australia,2022-10-04
C09092,Chris Miller,user9092@example.com,North America,2021-10-26
C09093,Chris Taylor,user9093@example.com,Europe,2020-12-13
C09094,John Miller,user9094@example.com,North America,2020-11-19
C09095,Sophia Wilson,user9095@example.com,Asia,2022-09-10
C09096,John Miller,user9096@example.com,Asia,2023-04-21
C09097,Sophia Smith,user9097@example.com,Asia,2023-07-23
C09098,Alex Smith,user9098@example.com,North America,2020-12-24
C09099,Katie Moore,user9099@example.com,Asia,2023-06-26
C09100,Katie Johnson,user9100@example.com,Asia,2021-07-14
C09101,Katie Davis,user9101@example.com,Australia,2023-02-26
C09102,Sophia Taylor,user9102@example.com,South America,2023-11-05
C09103,Chris Brown,user9103@example.com,South America,2022-05-26
C09104,Mike Moore,user9104@example.com,Asia,2021-11-02
C09105,Emily Brown,user9105@example.com,Europe,2020-11-27
C09106,Katie Moore,user9106@example.com,Europe,2021-03-04
C09107,Emily Miller,user9107@example.com,Europe,2023-07-02
C09108,Alex Taylor,user9108@example.com,Australia,2022-03-24
C09109,Sophia Taylor,user9109@example.com,Asia,2022-10-13
C09110,Katie Brown,user9110@example.com,Australia,2021-06-05
C09111,Alex Wilson,user9111@example.com,South America,2023-10-21
C09112,Alex Smith,user9112@example.com,Asia,2023-04-12
C09113,Mike Johnson,user9113@example.com,Asia,2023-02-28
C09114,Mike Wilson,user9114@example.com,Europe,2023-06-16
C09115,Jane Brown,user9115@example.com,Europe,2020-04-18
C09116,Alex Smith,user9116@example.com,Australia,2020-10-18
C09117,Katie Brown,user9117@example.com,North America,2020-05-03
C09118,Alex Miller,user9118@example.com,South America,2021-04-03
C09119,Jane Johnson,user9119@example.com,North America,2023-09-23
C09120,Katie Moore,user9120@example.com,Europe,2022-11-24
C09121,Emily Smith,user9121@example.com,Europe,2021-11-26
C09122,Alex Wilson,user9122@example.com,Asia,2021-07-05
C09123,Katie Moore,user9123@example.com,Europe,2020-03-18
C09124,Emily Moore,user9124@example.com,North America,2022-06-15
C09125,Emily Taylor,user9125@example.com,North America,2020-01-02
C09126,Alex Moore,user9126@example.com,Asia,2020-04-30
C09127,Alex Miller,user9127@example.com,Australia,2023-02-21
C09128,Alex Smith,user9128@example.com,Australia,2021-06-21
C09129,Mike Moore,user9129@example.com,Australia,2020-07-02
C09130,Jane Wilson,user9130@example.com,Europe,2021-12-02
C09131,Chris Smith,user9131@example.com,South America,2023-03-14
C09132,Katie Johnson,user9132@example.com,South America,2020-06-17
C09133,Emily Davis,user9133@example.com,Asia,2020-09-20
C09134,Jane Davis,user9134@example.com,Europe,2021-08-02
C09135,John Smith,user9135@example.com,South America,2020-10-20
C09136,Chris Davis,user9136@example.com,North America,2022-04-29
C09137,Alex Johnson,user9137@example.com,Australia,2023-03-01
C09138,Jane Brown,user9138@example.com,South America,2021-10-17
C09139,Alex Johnson,user9139@example.com,South America,2022-08-20
C09140,Alex Johnson,user9140@example.com,Europe,2021-10-17
C09141,Katie Miller,user9141@example.com,North America,2021-03-29
C09142,Jane Wilson,user9142@example.com,South America,2023-11-23
C09143,Alex Moore,user9143@example.com,Europe,2023-01-17
C09144,Mike Taylor,user9144@example.com,Australia,2021-11-28
C09145,Mike Miller,user9145@example.com,Asia,2020-05-21
C09146,John Johnson,user9146@example.com,South America,2023-12-19
C09147,Jane Wilson,user9147@example.com,Europe,2021-02-17
C09148,Chris Smith,user9148@example.com,Asia,2023-10-15
C09149,Mike Miller,user9149@example.com,Australia,2023-05-30
C09150,Chris Brown,user9150@example.com,South America,2022-09-14
C09151,John Smith,user9151@example.com,Europe,2022-02-07
C09152,Mike Brown,user9152@example.com,Europe,2023-12-15
C09153,Sophia Taylor,user9153@example.com,Australia,2021-05-22
C09154,Sophia Davis,user9154@example.com,Asia,2021-11-14
C09155,Katie Wilson,user9155@example.com,Australia,2020-11-25
C09156,Mike Moore,user9156@example.com,South America,2023-06-13
C09157,Chris Moore,user9157@example.com,Asia,2021-08-05
C09158,Chris Johnson,user9158@example.com,Europe,2022-05-04
C09159,Mike Brown,user9159@example.com,Australia,2020-05-24
C09160,Emily Miller,user9160@example.com,Europe,2021-10-01
C09161,Alex Johnson,user9161@example.com,South America,2020-09-24
C09162,Alex Moore,user9162@example.com,South America,2022-06-08
C09163,Alex Brown,user9163@example.com,Australia,2020-12-09
C09164,Jane Davis,user9164@example.com,South America,2020-02-14
C09165,Alex Smith,user9165@example.com,North America,2021-07-09
C09166,Chris Johnson,user9166@example.com,Asia,2020-05-01
C09167,John Miller,user9167@example.com,North America,2022-11-12
C09168,Alex Miller,user9168@example.com,Europe,2021-12-26
C09169,Emily Johnson,user9169@example.com,Asia,2020-10-15
C09170,Chris Taylor,user9170@example.com,Australia,2020-02-15
C09171,Jane Johnson,user9171@example.com,Europe,2022-03-25
C09172,Sophia Taylor,user9172@example.com,North America,2021-05-18
C09173,Alex Moore,user9173@example.com,South America,2021-02-22
C09174,Chris Johnson,user9174@example.com,Australia,2021-06-23
C09175,Alex Davis,user9175@example.com,South America,2022-04-14
C09176,Jane Smith,user9176@example.com,South America,2020-06-05
C09177,John Davis,user9177@example.com,North America,2020-05-21
C09178,Mike Moore,user9178@example.com,South America,2022-12-15
C09179,Mike Smith,user9179@example.com,North America,2023-05-11
C09180,Alex Smith,user9180@example.com,Asia,2022-10-17
C09181,John Smith,user9181@example.com,Asia,2022-12-12
C09182,Katie Davis,user9182@example.com,Australia,2022-10-12
C09183,Alex Wilson,user9183@example.com,North America,2021-01-21
C09184,Emily Moore,user9184@example.com,South America,2022-07-08
C09185,Emily Johnson,user9185@example.com,Europe,2020-10-21
C09186,John Wilson,user9186@example.com,Asia,2022-12-03
C09187,John Wilson,user9187@example.com,South America,2021-01-02
C09188,Alex Miller,user9188@example.com,Australia,2023-08-25
